country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
CYP,Cyprus,parliament,2001-05-27,2.0,1,56,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.7894736842105265,51,339,330,731,1621
CYP,Cyprus,parliament,2001-05-27,3.0,1,56,NO,Neoi Orizontes,New Horizons,9.342105263157896,51,339,330,731,6
CYP,Cyprus,parliament,2001-05-27,2.6,1,56,ED,Enomeni Dimokrates,Free Democrats Movement,7.105263157894737,51,339,330,731,1523
CYP,Cyprus,ep,2004-06-13,27.89,2,6,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,1.0526315789473684,51,397,339,342,572
CYP,Cyprus,ep,2004-06-13,28.23,2,6,DISY,Dimokratikós Sinayermós,Democratic Rally,8.68421052631579,51,397,339,342,1575
CYP,Cyprus,ep,2004-06-13,17.09,1,6,DIKO,Dimokratikó Kómma,Democratic Party,5.131578947368421,51,397,339,342,851
CYP,Cyprus,ep,2004-06-13,10.8,1,6,GTE,Gia tin Evropi,For Europe,,51,397,339,342,768
CYP,Cyprus,ep,2004-06-13,10.79,0,6,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,3.289473684210526,51,397,339,342,945
CYP,Cyprus,ep,2004-06-13,1.95,0,6,ED,Enomeni Dimokrates,Free Democrats Movement,7.105263157894737,51,397,339,342,1523
CYP,Cyprus,ep,2004-06-13,1.65,0,6,NO,Neoi Orizontes,New Horizons,9.342105263157896,51,397,339,342,6
CYP,Cyprus,parliament,2006-05-21,31.13,18,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,1.0526315789473684,51,556,339,342,572
CYP,Cyprus,parliament,2006-05-21,30.34,18,56,DISY,Dimokratikós Sinayermós,Democratic Rally,8.68421052631579,51,556,339,342,1575
CYP,Cyprus,parliament,2006-05-21,17.92,11,56,DIKO,Dimokratikó Kómma,Democratic Party,5.131578947368421,51,556,339,342,851
CYP,Cyprus,parliament,2006-05-21,8.91,5,56,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,3.289473684210526,51,556,339,342,945
CYP,Cyprus,parliament,2006-05-21,5.75,3,56,EK,Evropaiko Komma,European Party,,51,556,339,342,491
CYP,Cyprus,parliament,2006-05-21,1.95,1,56,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.7894736842105265,51,556,339,342,1621
CYP,Cyprus,parliament,2006-05-21,1.56,0,56,ED,Enomeni Dimokrates,Free Democrats Movement,7.105263157894737,51,556,339,342,1523
CYP,Cyprus,parliament,2006-05-21,1.22,0,56,KEP,K.E.P,Free Citizens Movement,,51,556,339,342,1735
CYP,Cyprus,ep,2009-06-06,34.9,2,6,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,1.0526315789473684,51,28,556,289,572
CYP,Cyprus,ep,2009-06-06,35.65,2,6,DISY,Dimokratikós Sinayermós,Democratic Rally,8.68421052631579,51,28,556,289,1575
CYP,Cyprus,ep,2009-06-06,9.85,1,6,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,3.289473684210526,51,28,556,289,945
CYP,Cyprus,ep,2009-06-06,12.28,1,6,DIKO,Dimokratikó Kómma,Democratic Party,5.131578947368421,51,28,556,289,851
CYP,Cyprus,ep,2009-06-06,1.5,0,6,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.7894736842105265,51,28,556,289,1621
CYP,Cyprus,ep,2009-06-06,4.12,0,6,EK,Evropaiko Komma,European Party,,51,28,556,289,491
CYP,Cyprus,parliament,2011-05-22,34.28,20,56,DISY,Dimokratikós Sinayermós,Democratic Rally,8.68421052631579,51,701,556,908,1575
CYP,Cyprus,parliament,2011-05-22,32.67,19,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,1.0526315789473684,51,701,556,908,572
CYP,Cyprus,parliament,2011-05-22,15.76,9,56,DIKO,Dimokratikó Kómma,Democratic Party,5.131578947368421,51,701,556,908,851
CYP,Cyprus,parliament,2011-05-22,8.93,5,56,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,3.289473684210526,51,701,556,908,945
CYP,Cyprus,parliament,2011-05-22,3.88,2,56,EK,Evropaiko Komma,European Party,,51,701,556,908,491
CYP,Cyprus,parliament,2011-05-22,2.21,1,56,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.7894736842105265,51,701,556,908,1621
CYP,Cyprus,parliament,2011-05-22,1.08,0,56,ELAM,Ethniko Laiko Metopo,National Popular Front,,51,701,556,908,1768
CZE,Czech Republic,parliament,1990-06-09,49.5,127,200,OF,Obcanské fórum,Civic Forum,,68,63,,,743
CZE,Czech Republic,parliament,1990-06-09,13.24,32,200,KSC,Komunistická strana Československa,Communist Party of Czechoslovakia,,68,63,,,665
CZE,Czech Republic,parliament,1990-06-09,10.03,22,200,HSD/SMS,Hnutí za samosprávnou demokracii / Společnost pro Moravu a Slezsko,Movement for Self-Governing Democracy / Society for Moravia and Silesia,,68,63,,,19
CZE,Czech Republic,parliament,1990-06-09,8.42,19,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,63,,,1245
CZE,Czech Republic,parliament,1990-06-09,4.11,0,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,63,,,789
CZE,Czech Republic,parliament,1990-06-09,4.1,0,200,SZ,Strana zelených,Green Party,4.122982472871479,68,63,,,196
CZE,Czech Republic,parliament,1990-06-09,1.0,0,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.777777777777779,68,63,,,872
CZE,Czech Republic,parliament,1990-06-09,2.68,0,200,CSS,Československá strana socialistická,Czechoslovak Socialist Party,,68,63,,,29
CZE,Czech Republic,parliament,1990-06-09,4.11,0,200,SZV,Spojenectví zemedelcu a venkova, Alliance of Farmers and the Countryside,,68,63,,,2101
CZE,Czech Republic,parliament,1990-06-09,1.04,0,200,SB,Svobodný blok,Free Bloc,,68,63,,,2102
CZE,Czech Republic,parliament,1992-06-06,29.7,76,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,39,63,262,829
CZE,Czech Republic,parliament,1992-06-06,14.0,35,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,39,63,262,1173
CZE,Czech Republic,parliament,1992-06-06,6.5,16,200,LSU,Liberálně sociální unie,Liberal Social Union,2.966666666666667,68,39,63,262,1218
CZE,Czech Republic,parliament,1992-06-06,6.5,16,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,39,63,262,789
CZE,Czech Republic,parliament,1992-06-06,6.3,15,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,39,63,262,1245
CZE,Czech Republic,parliament,1992-06-06,5.9,14,200,HSD/SMS,Hnutí za samosprávnou demokracii / Společnost pro Moravu a Slezsko,Movement for Self-Governing Democracy / Society for Moravia and Silesia,,68,39,63,262,19
CZE,Czech Republic,parliament,1992-06-06,5.9,14,200,ODA,Občanská demokratická aliance,Civic Democratic Alliance,7.111111111111111,68,39,63,262,1123
CZE,Czech Republic,parliament,1992-06-06,6.0,14,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.777777777777779,68,39,63,262,872
CZE,Czech Republic,parliament,1992-06-06,4.59,0,200,OH,Obcanské hnuti,Civil Movement,4.166666666666667,68,39,63,262,574
CZE,Czech Republic,parliament,1996-06-01,29.6,68,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,301,39,835,829
CZE,Czech Republic,parliament,1996-06-01,26.4,61,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,301,39,835,789
CZE,Czech Republic,parliament,1996-06-01,10.3,22,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,301,39,835,1173
CZE,Czech Republic,parliament,1996-06-01,8.0,18,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.777777777777779,68,301,39,835,872
CZE,Czech Republic,parliament,1996-06-01,8.1,18,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,301,39,835,1245
CZE,Czech Republic,parliament,1996-06-01,6.4,13,200,ODA,Občanská demokratická aliance,Civic Democratic Alliance,7.111111111111111,68,301,39,835,1123
CZE,Czech Republic,parliament,1996-06-01,2.1,0,200,CSS,Československá strana socialistická,Czechoslovak Socialist Party,,68,301,39,835,29
CZE,Czech Republic,parliament,1996-06-01,3.1,0,200,DZJ,Důchodci za životní jistoty,Pensioners for life reliances,,68,301,39,835,77
CZE,Czech Republic,parliament,1996-06-01,2.8,0,200,DU,Demokratická unie,Democratic Union,,68,301,39,835,1616
CZE,Czech Republic,parliament,1998-06-20,32.3,74,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,27,301,76,789
CZE,Czech Republic,parliament,1998-06-20,27.7,63,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,27,301,76,829
CZE,Czech Republic,parliament,1998-06-20,11.0,24,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,27,301,76,1173
CZE,Czech Republic,parliament,1998-06-20,9.0,20,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,27,301,76,1245
CZE,Czech Republic,parliament,1998-06-20,8.6,19,200,US/DEU,Unie svobody / Demokratická unie,Freedom Union / Democratic Union,7.22040930095471,68,27,301,76,688
CZE,Czech Republic,parliament,1998-06-20,3.1,0,200,DZJ,Důchodci za životní jistoty,Pensioners for life reliances,,68,27,301,76,77
CZE,Czech Republic,parliament,1998-06-20,1.4,0,200,DU,Demokratická unie,Democratic Union,,68,27,301,76,1616
CZE,Czech Republic,parliament,1998-06-20,3.9,0,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.777777777777779,68,27,301,76,872
CZE,Czech Republic,parliament,2002-06-15,30.2,70,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,487,27,443,789
CZE,Czech Republic,parliament,2002-06-15,24.5,58,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,487,27,443,829
CZE,Czech Republic,parliament,2002-06-15,18.5,41,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,487,27,443,1173
CZE,Czech Republic,parliament,2002-06-15,,22,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,487,27,443,1245
CZE,Czech Republic,parliament,2002-06-15,,9,200,US/DEU,Unie svobody / Demokratická unie,Freedom Union / Democratic Union,7.22040930095471,68,487,27,443,688
CZE,Czech Republic,parliament,2002-06-15,2.4,0,200,SZ,Strana zelených,Green Party,4.122982472871479,68,487,27,443,196
CZE,Czech Republic,parliament,2002-06-15,1.0,0,200,RMS,Republikanska Miroslava Sladka,Republicans of Miroslav Sladek,7.543859481811526,68,487,27,443,579
CZE,Czech Republic,parliament,2002-06-15,2.8,0,200,Sn,Sdruzeni nezavislych,Association of Independents,5.515789232755947,68,487,27,443,612
CZE,Czech Republic,parliament,2002-06-15,14.3,,200,K,Koalice,Coalition,,68,487,27,443,1229
CZE,Czech Republic,ep,2004-06-13,30.0,9,24,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,567,487,504,829
CZE,Czech Republic,ep,2004-06-13,20.3,6,24,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,567,487,504,1173
CZE,Czech Republic,ep,2004-06-13,11.0,3,24,SNK-ED,SNK Evropští demokraté,SNK European Democrats,6.67,68,567,487,504,1532
CZE,Czech Republic,ep,2004-06-13,9.6,2,24,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,567,487,504,1245
CZE,Czech Republic,ep,2004-06-13,8.2,2,24,NEZDEM,Nezávislí demokraté,Independent Democrats,5.5,68,567,487,504,653
CZE,Czech Republic,ep,2004-06-13,8.8,2,24,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,567,487,504,789
CZE,Czech Republic,ep,2004-06-13,3.16,0,24,SZ,Strana zelených,Green Party,4.122982472871479,68,567,487,504,196
CZE,Czech Republic,ep,2004-06-13,1.69,0,24,ULD,Unie liberalnich demokratu,Union of Liberal Democrats,,68,567,487,504,2032
CZE,Czech Republic,ep,2004-06-13,1.17,0,24,PB,Pravý Blok,Right Bloc,,68,567,487,504,2033
CZE,Czech Republic,parliament,2006-06-03,35.4,81,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,50,487,15,829
CZE,Czech Republic,parliament,2006-06-03,32.3,74,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,50,487,15,789
CZE,Czech Republic,parliament,2006-06-03,12.8,26,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,50,487,15,1173
CZE,Czech Republic,parliament,2006-06-03,7.2,13,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,50,487,15,1245
CZE,Czech Republic,parliament,2006-06-03,6.3,6,200,SZ,Strana zelených,Green Party,4.122982472871479,68,50,487,15,196
CZE,Czech Republic,parliament,2006-06-03,0.3,0,200,US/DEU,Unie svobody / Demokratická unie,Freedom Union / Democratic Union,7.22040930095471,68,50,487,15,688
CZE,Czech Republic,ep,2009-06-07,31.45,9,22,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,516,50,157,829
CZE,Czech Republic,ep,2009-06-07,22.38,7,22,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,516,50,157,789
CZE,Czech Republic,ep,2009-06-07,14.18,4,22,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,516,50,157,1173
CZE,Czech Republic,ep,2009-06-07,7.64,2,22,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,516,50,157,1245
CZE,Czech Republic,ep,2009-06-07,2.88,0,22,EDS,Evropská demokratická strana,European Democratic Party,,68,516,50,157,1454
CZE,Czech Republic,ep,2009-06-07,4.26,0,22,S-JB,Suverenita – blok Jany Bobošíkové,Sovereignty -- Jana Bobosikova Bloc,,68,516,50,157,1613
CZE,Czech Republic,ep,2009-06-07,2.4,0,22,VV,Věci veřejné,Public Affairs,,68,516,50,157,336
CZE,Czech Republic,ep,2009-06-07,2.28,0,22,SN-VA,Starostové a Nezávislí – Vaše Alternativa,Mayors and Independents -- Your Option,,68,516,50,157,2024
CZE,Czech Republic,ep,2009-06-07,2.06,0,22,SZ,Strana zelených,Green Party,4.122982472871479,68,516,50,157,196
CZE,Czech Republic,ep,2009-06-07,1.66,0,22,SNK-ED,SNK Evropští demokraté,SNK European Democrats,6.67,68,516,50,157,1532
CZE,Czech Republic,ep,2009-06-07,1.26,0,22,SSO,Strana svobodných občanů,Party of Free Citizens,,68,516,50,157,363
CZE,Czech Republic,ep,2009-06-07,1.07,0,22,DSSS,Dělnická strana sociální spravedlnosti,Workers' Party of Social Justice,,68,516,50,157,795
CZE,Czech Republic,parliament,2010-05-29,22.08,56,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,3.0462865775928165,68,599,50,157,789
CZE,Czech Republic,parliament,2010-05-29,20.22,53,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.363728070175439,68,599,50,157,829
CZE,Czech Republic,parliament,2010-05-29,16.7,41,200,TOP09,Tradice Odpovědnost Prosperita 09,Tradition Responsibility Prosperity 09,,68,599,50,157,2
CZE,Czech Republic,parliament,2010-05-29,11.27,26,200,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,0.7498099345491641,68,599,50,157,1173
CZE,Czech Republic,parliament,2010-05-29,10.88,24,200,VV,Věci veřejné,Public Affairs,,68,599,50,157,336
CZE,Czech Republic,parliament,2010-05-29,4.33,0,200,SPOZ,Strana práv občanů – Zemanovci,Party of Civic Rights -- Zemanovci,,68,599,50,157,406
CZE,Czech Republic,parliament,2010-05-29,3.67,0,200,S-JB,Suverenita – blok Jany Bobošíkové,Sovereignty -- Jana Bobosikova Bloc,,68,599,50,157,1613
CZE,Czech Republic,parliament,2010-05-29,2.44,0,200,SZ,Strana zelených,Green Party,4.122982472871479,68,599,50,157,196
CZE,Czech Republic,parliament,2010-05-29,4.39,0,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.809897716589136,68,599,50,157,1245
CZE,Czech Republic,parliament,2010-05-29,1.14,0,200,DSSS,Dělnická strana sociální spravedlnosti,Workers' Party of Social Justice,,68,599,50,157,795
DEU,Germany,parliament,1949-08-14,29.2,131,402,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.645090128060205,54,581,,,558
DEU,Germany,parliament,1949-08-14,25.2,115,402,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2502826443796735,54,581,,,808
DEU,Germany,parliament,1949-08-14,11.9,52,402,FDP,Freie Demokratische Partei,Free Democratic Party,5.923316238321524,54,581,,,543
DEU,Germany,parliament,1949-08-14,5.8,24,402,CSU,Christlich Soziale Union,Christian Social Union,7.28713444324962,54,581,,,1180
DEU,Germany,parliament,1949-08-14,4.0,17,402,DP,Deutsche Partei,German Party,,54,581,,,912
DEU,Germany,parliament,1949-08-14,4.2,17,402,BP,Bayernpartei,Bavarian Party,,54,581,,,1131
DEU,Germany,parliament,1949-08-14,5.7,15,402,KPD,Kommunistische Partei Deutschlands,Communist Party of Germany,1.4,54,581,,,649
DEU,Germany,parliament,1949-08-14,2.9,12,402,WAV,Wirtschaftliche Aufbauvereinigung,Economic Reconstruction League,,54,581,,,1420
DEU,Germany,parliament,1949-08-14,3.1,10,402,Zentrum,Deutsche Zentrumspartei,Centre Party,,54,581,,,137
DEU,Germany,parliament,1949-08-14,1.8,5,402,DRP,Deutsche Reichspartei,German Reich Party,,54,581,,,187
DEU,Germany,parliament,1949-08-14,4.8,3,402,none,parteilos,no party affiliation,,54,581,,,610
DEU,Germany,parliament,1949-08-14,0.3,1,402,SSW,Südschleswigscher Wählerverband,South Schleswig Voter League,,54,581,,,575
DEU,Germany,parliament,1949-08-14,0.9,0,402,no-seat,no seats,no seats,,54,581,,,2034
DEU,Germany,parliament,1953-09-06,36.4,191,487,CDU,Christlich Demokratische Union,Christian Democratic Union,6.2502826443796735,54,103,581,147,808
DEU,Germany,parliament,1953-09-06,28.8,151,487,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,3.645090128060205,54,103,581,147,558
DEU,Germany,parliament,1953-09-06,8.8,52,487,CSU,Christlich Soziale Union,Christian Social Union,7.28713444324962,54,103,581,147,1180
DEU,Germany,parliament,1953-09-06,9.5,48,487,FDP,Freie Demokratische Partei,Free Democratic Party,5.923316238321524,54,103,581,147,543
DEU,Germany,parliament,1953-09-06,5.9,27,487,GB/BHE,Gesamtdeutscher Block / BHE,All-German Bloc / LED,,54,103,581,147,1507
DEU,Germany,parliament,1953-09-06,3.3,15,487,DP,Deutsche Partei,German Party,,54,103,581,147,912
