id,country_id,start_date,name,caretaker,wikipedia,data_source,description,comment,previous_cabinet_id,previous_parliament_election_id,previous_ep_election_id,old_countryID,old_cabID
860,67,1957-11-29,Fieandt,1,http://en.wikipedia.org/wiki/Rainer_von_Fieandt,"nyt, valt","Following disputes over food pricing, the cabinet lost a confidence vote (yes: 50, no: 143) on 18 April 1958 and resigned.",,631,71,,246,19573
862,54,1991-01-18,Kohl IV,0,http://de.wikipedia.org/wiki/Kabinett_Kohl_IV,,,,286,445,296,276,19910
863,37,1969-07-02,Lynch II,0,http://en.wikipedia.org/wiki/Government_of_the_19th_D%C3%A1il,,,,602,641,,372,19690
864,37,2007-06-14,Ahern III,0,http://en.wikipedia.org/wiki/Government_of_the_30th_D%C3%A1il#27th_Government_of_Ireland,ejpr,,,179,190,123,372,20070
865,41,1977-11-28,Karamanlis Kon II,0,,,,,609,596,,300,19770
866,43,1981-05-21,Mauroy I,0,http://fr.wikipedia.org/wiki/Historique_des_gouvernements_de_la_France,,,,771,496,677,250,19810
867,37,1982-12-14,Fitzgerald II,0,,,,,54,307,414,372,19821
868,5,1994-06-30,Murayama,0,,,,,432,57,,392,19941
869,11,1957-12-11,Nash,0,,,,,629,421,,554,19571
870,37,1992-02-11,Reynolds I,0,,,,,215,590,46,372,19920
871,54,1972-12-15,Brandt II,0,http://de.wikipedia.org/wiki/Kabinett_Brandt_II,nyt,Brandt resigned on 6 May 1974 following a spy scandal about a staff member.,,358,95,,276,19720
872,67,1950-03-17,Kekkonen I,0,http://en.wikipedia.org/wiki/Urho_Kekkonen,valt,,,78,187,,246,19500
873,59,1987-01-21,Vranitzky II,0,http://de.wikipedia.org/wiki/Bundesregierung_Vranitzky_II,mueller,"Cabinet was appointed on 21 January 1987.
Cabinet ended with election on 7 October 1990 and resigned two days later.
",,828,235,,40,19870
874,44,2010-05-11,Cameron,0,http://en.wikipedia.org/wiki/Cameron_ministry,bpf,,PM Cameron took office on 11 May 2010 after forming a coalition with the Liberal Democrats.,119,582,410,826,20100
875,33,1987-07-24,Hawke III,0,http://en.wikipedia.org/wiki/Third_Hawke_Ministry,aph-11,,,401,732,,36,19870
876,41,2004-03-10,Karamanlis Kos I,0,http://en.wikipedia.org/wiki/Kostas_Karamanlis,,,,190,201,482,300,20040
877,67,2003-04-17,Jaatteenmaki,0,http://en.wikipedia.org/wiki/Anneli_J%C3%A4%C3%A4tteenm%C3%A4ki%27s_Cabinet,"ap, reuters, valt","PM Jaatteenmaki was approved in parliament (yes: 111, no 72) and cabinet appointed on 17 April 2003 (AP).
PM Jaatteenmaki resigned on 18 June, effective 24 June, over the usage of confidential information (Reuters, Valtioneuvosto).",,663,253,334,246,20030
878,55,1997-08-07,Krasts I,0,http://en.wikipedia.org/wiki/Guntars_Krasts,conrad,,,377,534,,428,19971
879,21,1953-09-30,Hedtoft III,0,http://da.wikipedia.org/wiki/Regeringen_Hans_Hedtoft_II,mueller,,,359,630,,208,19531
880,26,1958-07-01,Fanfani II,0,http://it.wikipedia.org/wiki/Governo_Fanfani_II,mueller,,,280,507,,380,19580
881,72,1992-02-27,Fenech Adami II,0,,,,,3,520,,470,19920
882,55,2010-11-03,Dombrovskis III,0,http://en.wikipedia.org/wiki/Valdis_Dombrovskis,"ap, afp","PM Dombrovskis was nominated on 2 November 2010 and his cabinet was confirmed in parliament (yes: 63, no: 35, absent: 2) the day after (AP).
Cabinet ends with snap elections on 17 September 2011.",,519,690,302,,
883,43,2010-11-14,Fillon III,0,http://fr.wikipedia.org/wiki/Gouvernement_Fran%C3%A7ois_Fillon_%283%29,"afp, reuters","A reshuffled cabinet under Fillon was appointed on 14 November 2010.
The government lost its Senate majority in elections on 25 September 2011. 
Cabinet resigned on 10 May 2012 after presidential elections.",,306,171,219,,
884,59,1947-11-20,Figl II,0,,"mueller, oepa","Cabinet continued on 20 November 1947 after a change in party composition.
Cabinet ended with election on 9 October 1949 and resigned two days later.",,133,402,,,
885,63,1985-06-14,Soares IV,1,,nyt,,,689,598,,,
886,64,2007-06-10,Verhofstadt III,1,http://en.wikipedia.org/wiki/Guy_Verhofstadt,reuters,,Coded because formation of new cabinet after the election takes more than three months.,449,401,656,,
887,5,1957-02-25,Kishi I,0,http://en.wikipedia.org/wiki/Nobusuke_Kishi,nyt,"PM Kishi was elected on 25 February 1957 (yes: 276 [lower house]; yes: 147 [upper house]). 
Kishi dissolved parliament on 25 April 1958.",,901,692,,,
888,59,2005-04-05,Schuessel IV,0,http://de.wikipedia.org/wiki/Bundesregierung_Sch%C3%BCssel_II,"ap, aufo","Cabinet continued on 5 April when PM Schuessel announced to continue the previous coalition with Freedom Party (FPO) ministers who joined the newly formed Alliance for the Future of Austria (BZO).
Minority cabinet was supported by most remaining FPO MPs.
Cabinet ended with election on 1 October 2006 and resigned two days later.",,257,365,45,,
889,59,2002-11-24,Schuessel II,1,http://de.wikipedia.org/wiki/Bundesregierung_Sch%C3%BCssel_I,reuters,Continuation caretaker cabinet remained in office after the election on 24 November 2002 until the  coalition reformed on 28 February 2003.,Start date set to 24 November 2002 (election date) following three month coding rule.,722,365,16,,
890,59,1962-11-18,Gorbach II,1,http://de.wikipedia.org/wiki/Bundesregierung_Gorbach_I,nyt,Continuation caretaker cabinet remained in office after the election on 18 November 1962 until the coalition reformed on 27 March 1963.,Start date set to 18 November 1962 following three month coding rule.,533,495,,,
891,5,1946-05-22,Yoshida I,0,http://ja.wikipedia.org/wiki/%E7%AC%AC1%E6%AC%A1%E5%90%89%E7%94%B0%E5%86%85%E9%96%A3,nyt,"PM Yoshida and his cabinet were appointed on 22 May 1946.
Cabinet ended with elections on 25 April 1947 and resigned on 19 May.",,,697,,,
892,5,1947-05-23,Katayama,0,http://ja.wikipedia.org/wiki/%E7%89%87%E5%B1%B1%E5%86%85%E9%96%A3,nyt,"PM Katayama was elected on 23 May 1947 (yes: 420  [lower house]; yes: 205 [upper house]) and the cabinet came into office on 1 June.
Cabinet resigned on 10 February 1948.",,891,696,,,
893,5,1948-02-21,Ashida,0,http://en.wikipedia.org/wiki/Hitoshi_Ashida,nyt,"PM Ashida was elected on 21 February 1948 (yes: 216 [lower house]; yes: 102 [upper house]) and the cabinet came into office on 9 March.
Cabinet resigned on 7 October 1948 following corruption charges.",,892,696,,,
894,5,1948-10-15,Yoshida II,0,http://ja.wikipedia.org/wiki/%E7%AC%AC2%E6%AC%A1%E5%90%89%E7%94%B0%E5%86%85%E9%96%A3,nyt,"PM Yoshida was elected on 15 October 1948 (yes: 185) and his cabinet came into office on 19 October.
Cabinet resigned on 7 December 1948 to avoid a no confidence vote by the opposition.",,893,696,,,
895,5,1949-02-11,Yoshida III,0,http://ja.wikipedia.org/wiki/%E7%AC%AC3%E6%AC%A1%E5%90%89%E7%94%B0%E5%86%85%E9%96%A3,nyt,"PM Yoshida was elected on 11 February 1949 (yes: 350, cast: 451 [lower house]; yes: 167, cast: 218  [upper house]) and his cabinet came into office on 16 February.
Yoshida dissolved parliament and announced general elections on 28 August 1952.",,894,695,,,
896,5,1952-10-24,Yoshida IV,0,http://ja.wikipedia.org/wiki/%E7%AC%AC4%E6%AC%A1%E5%90%89%E7%94%B0%E5%86%85%E9%96%A3,nyt,"PM Yoshida was elected on 24 October 1952 (yes: 247 [lower house]; yes: 126 [upper house]) and his cabinet came into office on 29 October.
PM Yoshida lost a confidence vote (yes: 218, no: 229) on 14 March 1953 and dissolved parliament.",,895,694,,,
897,5,1953-05-19,Yoshida V,0,http://ja.wikipedia.org/wiki/%E7%AC%AC5%E6%AC%A1%E5%90%89%E7%94%B0%E5%86%85%E9%96%A3,nyt,"PM Yoshida was elected on 19 May 1953 (yes: 204 [lower house]; yes: 141 [upper house]) and his cabinet came into office on 22 May.
Cabinet resigned on 7 December 1954 following a potential vote of no confidence by the opposition and a faction of the Liberal party.",,896,693,,,
898,5,1954-12-09,Hatoyama I I,1,http://ja.wikipedia.org/wiki/%E7%AC%AC1%E6%AC%A1%E9%B3%A9%E5%B1%B1%E4%B8%80%E9%83%8E%E5%86%85%E9%96%A3,nyt,"PM Hatoyama was elected on 9 December 1954 (yes: 257 [lower house]; yes: 116 [upper house]) following the resignation of PM Yoshida. He promised to dissolve parliament and to hold an election by spring. 
Cabinet ends with the dissolution of parliament on 24 January 1955.",,897,693,,,
899,5,1955-03-18,Hatoyama I II,0,http://ja.wikipedia.org/wiki/%E7%AC%AC2%E6%AC%A1%E9%B3%A9%E5%B1%B1%E4%B8%80%E9%83%8E%E5%86%85%E9%96%A3,nyt,"PM Hatoyama was elected on 18 March 1955  (yes: 254 [lower house]) and cabinet came into office on 26 March.
Cabinets resigned on 21 November 1955 and later reformed following the merger of Liberal and Democratic parties.",,898,692,,,
900,5,1955-11-22,Hatoyama I III,0,http://ja.wikipedia.org/wiki/%E7%AC%AC3%E6%AC%A1%E9%B3%A9%E5%B1%B1%E4%B8%80%E9%83%8E%E5%86%85%E9%96%A3,nyt,"PM Hatoyama was elected on 22 November 1955 (yes: 288 [lower house], yes: 149 [upper house]) and the cabinet appointed the same day.
Cabinet resigned on 20 December 1956 because of Hatoyama's failing health.",,899,692,,,
901,5,1956-12-20,Ishibashi,0,http://ja.wikipedia.org/wiki/%E7%9F%B3%E6%A9%8B%E5%86%85%E9%96%A3,,"PM Ishibashi was elected on 20 December 1956 (yes: 291 [lower house]) and cabinet came into office four days later.
Ishibashi resigned on 23 February 1957 because of failing health.",,900,692,,,
902,75,2009-05-21,Ansip III,0,http://en.wikipedia.org/wiki/Andrus_Ansip%27s_cabinet,reuters,"PM Ansip tried to include the ERa into the coalition after the withdrawal of the SDE on 21 May 2009 to form a new majority coalition. However, on 2 June he announced to continue as a minority cabinet. The government ended on 6 March 2011 following regular elections.",,686,83,130,,
903,40,2008-12-10,Bundesrat 2008,0,,reuters,"Cabinet starts on 10 December 2008 with the election of Ueli Maurer (SVP) to the Federal Council.
It ends with elections on 23 October 2011.",BDP was formed on 1 November 2008 but start date is set to 10 December 2008 (last change previous cabinet) following three month coding rule.  ,508,310,,,
904,37,2011-03-09,Kenny I,0,http://en.wikipedia.org/wiki/Government_of_the_31st_D%C3%A1il,bbc,Kenny was elected in parliament on 9 March 2011 and presented his cabinet the same day.,,173,698,369,,
905,75,2011-04-05,Ansip IV,0,http://en.wikipedia.org/wiki/Andrus_Ansip%27s_cabinet,err,Cabinet appointed on 5 April 2011.,,902,699,395,,
906,54,1960-07-01,Adenauer VI,0,http://de.wikipedia.org/wiki/Kabinett_Adenauer_III,dhbt,,,793,331,,,
907,60,2011-06-27,Pahor II,0,http://en.wikipedia.org/wiki/Borut_Pahor,"sta, afp","Pahor cabinet (SD and LDS) continued in office on 19 May 2011 and 27 June after the resignation of DeSUS and Zares ministers.
Pahor minority cabinet fell on 20 September 2011 after losing a confidence vote (yes: 36, no: 51, abstain: 1) about vacated cabinet posts.",Start date set to 27 June 2011 (last change previous cabinet) following three month coding rule.,803,522,195,,
908,51,2010-03-02,Christofias II,0,http://en.wikipedia.org/wiki/Dimitris_Christofias,afp,"Cabinet starts with appointment of new ministers on 2 March 2010, replacing Movement for Social Democracy (EDEK) ministers.
It ends with elections on 22 May 2011.",,289,556,28,,
909,51,2006-05-21,Papadopoulos II,0,http://en.wikipedia.org/wiki/Tassos_Papadopoulos,cyprus.gov.cy,,,342,556,397,,
910,51,2001-05-27,Klerides IV,0,http://en.wikipedia.org/wiki/Glafkos_Klerides,,,,731,339,,,
911,51,1996-05-26,Klerides II,0,http://en.wikipedia.org/wiki/Glafkos_Klerides,,,,645,330,,,
912,51,1991-05-19,Vassiliou II,0,http://en.wikipedia.org/wiki/George_Vasiliou,,,,784,342,,,
913,51,1985-12-08,Kyprianou V,0,http://en.wikipedia.org/wiki/Spyros_Kyprianou,,,,313,127,,,
914,51,1981-05-24,Kyprianou III,0,http://en.wikipedia.org/wiki/Spyros_Kyprianou,,,,210,70,,,
915,5,1998-07-30,Obuchi I,0,,afp,"PM Obuchi was elected on 30 July 1998 (yes: 268).
Cabinet ends on 14 January 1999 through reshuffle and new cabinet party.",,371,628,,,
916,5,1999-01-14,Obuchi II,0,,afp,"Liberal Party enters cabinet on 14 January 1999.
Cabinet ends on 5 October 1999 through reshuffle and new cabinet party.",,915,628,,,
917,63,2011-06-15,Passos Coelho,0,http://en.wikipedia.org/wiki/Pedro_Passos_Coelho,reuters,PM Passos Coelho was appointed on 15 June 2011. The cabinet was sworn in on 21 June.,,858,702,5,,
918,67,2011-06-22,Katainen,0,http://en.wikipedia.org/wiki/Jyrki_Katainen%27s_cabinet,valt,"PM Katainen won an investiture vote (yes: 118, no: 72) and cabinet was appointed on 22 June 2011.",,383,700,181,,
919,29,2011-05-02,Harper III,0,,cp,Harper won in a snap election on 2 May 2011 and presented his cabinet on 18 May.,,612,703,,,
920,51,2011-08-05,Christofias IV,0,http://en.wikipedia.org/wiki/Dimitris_Christofias,afp,New cabinet was sworn in on 5 August 2011 after DIKO left previous cabinet.,,921,701,28,,
921,51,2011-05-22,Christofias III,0,http://en.wikipedia.org/wiki/Dimitris_Christofias,cymail,"New cabinet due to elections on 22 May 2011.
President Christofias asked his cabinet to resign on 28 July 2011 after a munitions blast killed 13 people and knocked out a power plant on 11 July. The move came after ministers of junior coalition partner DIKO handed in their resignations (AFP).",,908,701,28,,
969,5,2011-08-30,Noda,0,http://en.wikipedia.org/wiki/Yoshihiko_Noda,"reuters, jiji","PM Noda won investiture votes (yes: 308, [lower house]; yes: 110, total: 241 [upper house]) on 30 August 2011 following the resignation of PM Kan. His cabinet came into office on 2 September.",,493,327,,,
970,21,2011-10-02,Thorning-Schmidt,0,http://en.wikipedia.org/wiki/Helle_Thorning-Schmidt,afp,PM Thorning-Schmidt was appointed on 2 October 2011 and cabinet came into office the following day.,AFP mentions the support of three centre-left MPs from Greenland and Faroe Islands. These parties are coded from their party family.,71,722,309,,
971,55,2011-10-25,Dombrovskis IV,0,http://en.wikipedia.org/wiki/Valdis_Dombrovskis,"lo, afp, leta","PM Dombrovskis and his cabinet were confirmed in parliament (yes: 57, no: 38, abstain: 3) on 25 October 2011 (Latvians Online).
Zatlers' Reform Party (ZRP) won 22 seats but 6 MPs formed an independent party group that supported the government (AFP). The independent group signed an agreement that includes the joint responsibility for the Transport Ministry (LETA).",,882,765,302,,
972,40,1943-12-15,Bundesrat 1943,0,,swiss,,,973,771,,,
973,40,1939-12-13,Bundesrat 1939,0,,swiss,,,974,767,,,
974,40,1935-12-11,Bundesrat 1935,0,,swiss,,,975,769,,,
975,40,1934-03-22,Bundesrat 1934,0,,swiss,Cabinet started on 22 March 1934 with the election of Chancellor Bovet after Käslin resigned. ,,976,768,,,
976,40,1931-12-17,Bundesrat 1931,0,,swiss,"Cabinet ended on 22 March 1934 with the election of a new chancellor, after Käslin resigned because of health problems.  ",,978,768,,,
977,40,1928-12-13,Bundesrat 1928,0,,swiss,Cabinet ended on 12 December 1929 with the election of a Swiss Peoples Party (SVP) member to the Federal Council.,,979,772,,,
978,40,1929-12-12,Bundesrat 1929,0,,swiss,Cabinet started on 12 December 1929 with the election of Rudolf Minger (SVP) to the Federal Council.,,977,772,,,
979,40,1925-12-17,Bundesrat 1925,0,,swiss,,,980,774,,,
980,40,1922-12-14,Bundesrat 1922,0,,swiss,,,981,773,,,
981,40,1919-12-11,Bundesrat 1919,0,,swiss,,,,770,,,
982,1,2011-10-20,Radicova II,1,http://en.wikipedia.org/wiki/Iveta_Radi%C4%8Dov%C3%A1,spectator,Previous cabinet was defeated in a vote of confidence on 11 October 2011 and constitutionally obliged to resign. Leaders of all cabinet parties and President Gašparovič agreed on 20 October that the existing government remains in office until the next elections in March 2012. The president made use of article 115 (2) of the constitution.,Coded as as change in cabinet because of the quasi-resignation. The date of the agreement on 20 October 2011 is used as start date.,319,524,441,,
983,26,2011-11-16,Monti,1,http://en.wikipedia.org/wiki/Monti_Cabinet,reuters,"PM Monti and his technocrat cabinet were sworn in on 16 November 2011. He won a confidence vote in the Senate (yes: 281, no: 25 [upper house]) on 18 November and in parliament (yes: 556, no: 61 [lower house]) a day after .",,823,111,549,,
984,41,2011-11-11,Papademos,1,http://en.wikipedia.org/wiki/Coalition_Cabinet_of_Lucas_Papademos,reuters,"PM Papademos and his interim cabinet were appointed on 11 November 2011.
Cabinet ended on 10 February 2012 with the resignation of all Popular Orthodox Rally (LAOS) ministers.",Coded as one cabinet because elections take place within three months.,224,651,264,,
985,74,2011-11-18,Tusk II,0,http://en.wikipedia.org/wiki/Second_Cabinet_of_Donald_Tusk,pr,"Cabinet was sworn in on 18 November 2011 and won an investiture vote (yes: 234, no: 211) the day after.",,164,766,255,,
986,11,2011-11-26,Key II,0,http://en.wikipedia.org/wiki/Fifth_National_Government_of_New_Zealand,nzhe,"PM Key presented his cabinet on 12 December 2011. It was supported through confidence and supply agreements with ACT New Zealand, United New Zealand (signed on 5 December) and the Maori Party (signed on 11 December).",No investiture of new cabinet. Election date used as start date.,251,776,,,
987,64,2011-12-06,Di Rupo,0,http://en.wikipedia.org/wiki/Di_Rupo_I_Government,dere,"Cabinet formed more than 500 days after the general election. It was appointed on 6 December 2011 and won a confidence vote (yes: 89, no: 54) on 12 December.",,675,486,638,,
988,27,2011-12-21,Rajoy,0,,afp,"PM Rajoy won an investiture vote on 20 December 2011 (yes: 187, no: 149, abstain: 14). He was appointed and presented his cabinet a day after.",,497,777,448,,
989,40,2011-12-14,Bundesrat 2011,0,,reuters,Federal Council was elected on 14 December 2011.,,903,779,,,
990,60,2012-01-28,Jansa II,0,http://en.wikipedia.org/wiki/Janez_Jan%C5%A1a,sta,"Parties signed a coalition agreement on 25 January 2012 and a support agreement with the two MPs representing the Hungarian and Italian minorities the day after.
PM Jansa passed an investiture vote (yes: 51, no: 39) on 28 January and the cabinet (yes:50, no:10, abstain:28) on 10 February.",,907,778,195,,
991,26,1996-01-11,Dini II,1,http://it.wikipedia.org/wiki/Governo_Dini,reuters,Caretaker cabinet following the resignation of PM Dini on 11 January 1996.,,382,146,326,,
992,23,2012-02-09,Ungureanu,0,http://en.wikipedia.org/wiki/Ungureanu_Cabinet,ager,"Cabinet won an investiture vote (yes: 237, no: 2, required: 232) on 9 February 2012 in a joint sitting of parliament.
Cabinet resigned on 27 April 2012 after losing a vote of confidence (yes: 9, no: 235, required: 231).",,537,319,229,,
993,23,2009-12-23,Boc II,0,http://en.wikipedia.org/wiki/Boc_Cabinets,reuters,Cabinet won an investiture vote (yes: 276 no: 135) on 23 December 2009 in a joint sitting of parliament.,,599,319,229,,
994,33,1943-09-21,Curtin II,0,http://en.wikipedia.org/wiki/Curtin_Government,hug-68,Cabinet ended on 5 July 1945 with death of PM Curtin.,,995,737,,,
995,33,1941-10-07,Curtin I,0,http://en.wikipedia.org/wiki/Curtin_Government,hug-68,,,1023,738,,,
996,33,1901-01-01,Barton,0,http://en.wikipedia.org/wiki/Barton_Ministry,hug-68,PM Barton resigned on 24 September 1903.,,,,,,
997,33,1903-09-24,Deakin I,0,http://en.wikipedia.org/wiki/First_Deakin_Ministry,hug-68,,,996,731,,,
998,33,1904-04-27,Watson,0,http://en.wikipedia.org/wiki/Watson_Ministry,hug-68,PM Watson resigned on 13 August 1904 after the dissolution of the parliament failed.,,997,730,,,
999,33,1904-08-18,Reid,0,http://en.wikipedia.org/wiki/Reid_Ministry,hug-68,,,998,730,,,
1000,33,1905-07-05,Deakin II,0,http://en.wikipedia.org/wiki/Second_Deakin_Ministry,hug-68,Cabinet ended on 6 November 1908 when the Labor Party withdrew its support from the government. ,,999,730,,,
1001,33,1908-11-13,Fisher I,0,http://en.wikipedia.org/wiki/First_Fisher_Ministry,hug-68,"Cabinet ended on 27 May 1909 when PM Fisher resigned after he lost a vote of confidence (yes: 30, no: 39).",,1000,725,,,
1002,33,1909-06-02,Deakin III,0,http://en.wikipedia.org/wiki/Fourth_Deakin_Ministry,hug-68,,,1001,725,,,
1003,33,1910-04-29,Fisher II,0,http://en.wikipedia.org/wiki/Second_Fisher_Ministry,hug-68,,,1002,747,,,
1004,33,1913-06-24,Cook,0,http://en.wikipedia.org/wiki/Cook_Ministry,"hug-68, aph",Cabinet ended on 5 September 1914 with the dissolutions of the Parliament and Senate.,,1003,748,,,
1005,33,1914-09-17,Fisher III,0,http://en.wikipedia.org/wiki/Third_Fisher_Ministry,hug-68,"Cabinet ended on 27 October 1915 with the resignation of PM Fisher.
",,1004,724,,,
1006,33,1915-10-27,Hughes I,0,http://en.wikipedia.org/wiki/First_Hughes_Ministry,hug-68,,,1005,724,,,
1007,33,1916-11-14,Hughes II,0,http://en.wikipedia.org/wiki/Second_Hughes_Ministry,hug-68,Cabinet ended on 17 February 1917 when the National Labor and Liberal parliamentary group merged to the Nationalist Party.,,1006,724,,,
1008,33,1917-02-17,Hughes III,0,http://en.wikipedia.org/wiki/Third_Hughes_Ministry,hug-68,,,1007,724,,,
1009,33,1917-05-05,Hughes IV,0,http://en.wikipedia.org/wiki/Fourth_Hughes_Ministry,hug-68,Cabinet ended on 20 December 1917 with the resignation of PM Hughes after a referendum on conscription was defeated. ,,1008,750,,,
1010,33,1918-01-10,Hughes V,0,http://en.wikipedia.org/wiki/Billy_Hughes,hug-68,,,1009,750,,,
1011,33,1919-12-13,Hughes VI,0,http://en.wikipedia.org/wiki/Fifth_Hughes_Ministry,"hug-68, nyt",PM Hughes resigned on 1 February 1923 after the Country Party refused any coalition including Hughes.,,1010,723,,,
1012,33,1923-02-09,Bruce I,0,http://en.wikipedia.org/wiki/First_Bruce_Ministry,hug-68,,,1011,726,,,
1013,33,1925-11-14,Bruce II,0,http://en.wikipedia.org/wiki/Second_Bruce_Ministry,hug-68,,,1012,727,,,
1014,33,1928-11-17,Bruce III,0,http://en.wikipedia.org/wiki/Third_Bruce_Ministry,"hug-68, aph",Cabinet ended on 10 September 1929 after PM Bruce was defeated in a bill and obtained a dissolution of the parliament. ,,1013,728,,,
1015,33,1929-10-22,Scullin,0,http://en.wikipedia.org/wiki/Scullin_Ministry,hug-68,"Cabinet ended on 25 November 1931 after PM Scullin was defeated in a bill and obtained a dissolution of the parliament.
",,1014,729,,,
1016,33,1932-01-06,Lyons I,0,http://en.wikipedia.org/wiki/First_Lyons_Ministry,hug-68,,,1015,744,,,
1017,33,1934-11-09,Lyons II,0,http://en.wikipedia.org/wiki/Second_Lyons_Ministry,hug-68,,,1016,746,,,
1018,33,1937-10-23,Lyons III,0,http://en.wikipedia.org/wiki/Fourth_Lyons_Ministry,hug-68,Cabinet ended on 7 April 1939 with death of PM Lyons.,,1017,745,,,
1019,33,1939-04-07,Page,1,http://en.wikipedia.org/wiki/Page_Ministry,hug-68,Caretaker cabinet under PM Page took office after the death of PM Lyons until the United Australia Party (UAP) elected a new leader.,,1018,745,,,
1020,33,1939-04-26,Menzies I,0,http://en.wikipedia.org/wiki/First_Menzies_Ministry,hug-68,Cabinet ended on 14 March 1990 with the agreement between the United Australia Party (UAP) and the Country Party (CP) to form a coalition cabinet.,,1019,745,,,
1021,33,1940-03-14,Menzies II,0,http://en.wikipedia.org/wiki/Second_Menzies_Ministry,hug-68,,,1020,745,,,
1022,33,1940-10-28,Menzies III,0,http://en.wikipedia.org/wiki/Third_Menzies_Ministry,hug-68,PM Menzies resigned on 28 August 1941 after the Australian Labor Party (ALP) refused his offer to join the coalition.,,1021,738,,,
1023,33,1941-08-29,Fadden,0,http://en.wikipedia.org/wiki/Fadden_Ministry,"hug-68, nyt","Cabinet ended on 3 October 1943 with the resignation of PM Fadden after two Independents withdrew their support from the government and the cabinet lost a confidence vote (yes: 33, no: 36) the same day. ",,1022,738,,,
1024,33,1969-11-12,Gorton III,0,http://en.wikipedia.org/wiki/Second_Gorton_Ministry,hug-77,Cabinet ended on 10 March 1971 after PM Gorton resigned. The Resignation followed a tied motion of confidence for Gorton in the Liberal Party (LPA).,,795,735,,,
1025,56,1942-12-16,Thordarson,0,http://en.wikipedia.org/wiki/Bj%C3%B6rn_%C3%9E%C3%B3r%C3%B0arson,nyt,Non-partisan cabinet resigned on 16 September 1944 after failing to find support for inflation control measures.,,,780,,,
1026,15,2010-09-21,Kubilius III,0,http://en.wikipedia.org/wiki/Andrius_Kubilius,"elta, afp",Cabinet continued on 21 September 2010 after the Nation's Resurrection Party (TPP) and Liberal and Centre Union (LiCS) merged to form the United Faction of the Liberal and Centre Union and Nation's Resurrection Party (LiCS-TPP).,,688,646,337,,
1027,1,2012-04-04,Fico II,0,http://en.wikipedia.org/wiki/Robert_Fico,"afp, sita","PM Fico and the cabinet were appointed on 4 April 2012 (AFP). It won an investiture vote (yes: 82, no: 53, abstain: 8) on 15 May (SITA).",,982,781,441,,
1028,8,2012-04-23,Rutte II,1,http://en.wikipedia.org/wiki/Cabinet_Rutte,reuters,"Continuation caretaker cabinet remained in office on 23 April 2012 upon a request by the Queen.
Cabinet ended with election on 12 September 2012.",Start date set to 23 April 2012 (resignation) following three month coding rule.,804,530,134,,
1029,23,2003-06-19,Nastase II,0,,reuters,"Cabinet won a confidence vote (yes: 267, no: 7) on 19 June 2003 approving a reshuffle with a reduction of the number of ministries from 23 to 14.
Cabinet ended with election on  28 November 2004.",,64,336,,,
1030,68,2012-04-27,Necas II,0,http://en.wikipedia.org/wiki/Petr_Ne%C4%8Das%27s_Cabinet,afp,"Cabinet continued after a change in party composition and won a confidence vote (yes: 105, no: 93) on 27 April 2012.",Start date set on 27 April 2012 -- parliamentary approval in a non-required confidence vote.,708,599,516,,
1033,23,2012-05-07,Ponta,0,http://en.wikipedia.org/wiki/Ponta_Cabinet,"afp, reuters","Cabinet was nominated on 27 April 2012 and won an investiture vote (yes: 284, no: 92) on 7 May in a joint sitting of parliament.",,992,319,229,,
1034,59,1999-10-03,Klima II,1,,reuters,Continuation caretaker cabinet remained in office until the new cabinet was formed on 4 February 2000.,Start date set to 3 October 1999 (election date) following three month coding rule.,412,492,16,,
1035,59,1965-10-25,Klaus II,1,http://de.wikipedia.org/wiki/Bundesregierung_Klaus_I,faz,"Caretaker cabinet was appointed on 25 October 1965.
Cabinet ended with an early election on 6 March 1966.",,483,495,,,
1036,11,1943-09-25,Frazer II,0,http://en.wikipedia.org/wiki/Peter_Fraser_%28New_Zealand_politician%29,,,,,775,,,
1037,43,2012-05-15,Ayrault I,0,http://en.wikipedia.org/wiki/Ayrault_Cabinet,"afp, fragov, ap","PM Ayrault was appointed on 15 May 2012 and the cabinet was appointed the following day.
Cabinet ended with election on 10 June 2012 and resigned on 18 June.",,883,171,219,,
1038,43,2012-06-18,Ayrault II,0,http://en.wikipedia.org/wiki/Ayrault_Cabinet,"ap, fragov",PM Ayrault was re-appointed on 18 June 2012 and the cabinet was appointed three days later.,,1037,782,219,,
1039,41,2012-05-16,Pikramenos,1,http://en.wikipedia.org/wiki/Caretaker_Cabinet_of_Panagiotis_Pikrammenos,ap,"PM Pikramenos was appointed on 16 May 2012 and his technocrat cabinet one day later.
Cabinet ended with early election on 17 June 2012.",,984,783,264,,
1040,41,2012-06-20,Samaras,0,http://en.wikipedia.org/wiki/Antonis_Samaras,ana,"PM Samaras was appointed on 20 July 2012 and presented his cabinet the day after.
The cabinet was supported by Panhellenic Socialist Movement (PASOK) and Democratic Left (DIMAR).",,1039,784,264,,
