id,country_id,family_id,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,data_source,description,comment,cmp,euprofiler,ees,morgan,castles_mair,huber_inglehart,ray,benoit_laver,chess,old_countryID,old_partyID
618,26,2,PCdI,Agrarian Party,Partito dei Contadini d'Italia,Partito dei Contadini d'Italia,,http://it.wikipedia.org/wiki/Partito_dei_Contadini_d'Italia,,,,,,,,,,,,,380,39
619,74,2,PL,Peasant Alliance,Porozumenie Ludowe,Porozumenie Ludowe,,http://pl.wikipedia.org/wiki/Polskie_Stronnictwo_Ludowe_-_Porozumienie_Ludowe,,,,92810,,,,,3002,,,,616,18
620,64,6,V,Alive,Vivant,Vivant,,http://en.wikipedia.org/wiki/Vivant,,,,,,,,,,,,,56,78
622,63,11,ASDI,Independent Social Democrats,Associação Social Democrata Independente,Associacao Social Democrata Independente,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Portugal%29,,,,35316,,,,,,,,,620,27
623,66,11,BYuT,Yulia Tymoshenko Bloc,Blok Yuliyi Tymoshenko,Blok Yuliyi Tymoshenko,Блок Юлії Тимошенко,http://en.wikipedia.org/wiki/Yulia_Tymoshenko_Bloc,,,,98616,,,,,,,4417,,804,23
625,8,26,GPV,Reformed Political League,Gereformeerd Politiek Verbond,Gereformeerd Politiek Verbond,,http://en.wikipedia.org/wiki/Reformed_Political_League,,,,,,,84,1108,2606,1007,,1007,528,18
627,26,3,CCD/CDU,Christian Democratic Center / United Christian Democrats,Centro Cristiano Democratico  / Cristiani Democratici Uniti,Centro Cristiano Democratico  / Cristiani Democratici Uniti,,http://en.wikipedia.org/wiki/Whiteflower,,,informal name for 2001 general election was White Flower (Biancofiore),32522,,,,,,815,,814,380,53
628,40,40,NA-AN,National Action against Foreign Domination,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,Nationale Aktion gegen die Ueberfremdung von Volk und Heimat -- Action Nationale contre l'Emprise et la Surpopulation Etrangere,,http://en.wikipedia.org/wiki/Swiss_Democrats,,,,43710,,,,,,1709,8092,,756,16
629,74,11,SLD,Democratic Left Alliance,Sojusz Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,,http://en.wikipedia.org/wiki/Democratic_Left_Alliance,,,,92210,,,,,3001,,3102,2601,616,52
630,26,11,RiI,Italian Renewal,Rinnovamento Italiano,Rinnovamento Italiano,,http://en.wikipedia.org/wiki/Italian_Renewal,,,,32321,,,,,,,,825,380,90
633,54,14,DFU,German Peace Union,Deutsche Friedensunion,Deutsche Friedensunion,,http://de.wikipedia.org/wiki/Deutsche_Friedensunion,,,,,,,,,,,,,276,41
634,18,40,SDA,Party of Democratic Action,Stranka Demokratske Akcije,Stranka Demokratske Akcije,,http://en.wikipedia.org/wiki/Party_of_Democratic_Action,,,,79951,,,,,,,611,,70,17
636,10,40,PPS,"Order, Law and Justice","Porządek, Prawo i Sprawiedliwość","Porzadek, Prawo i Sprawiedliwosc","Ред, законност и справедливост","http://en.wikipedia.org/wiki/Order,_Lawfulness,_Justice",,,,,,1100601,,,,,,,100,46
637,27,3,CDS,Democratic and Social Centre,Centró Democrático y Social,Centro Democratico y Social,,http://en.wikipedia.org/wiki/Democratic_and_Social_Centre_(Spain),,,,33512,,,,,,503,,,724,54
638,67,16,Rt,Reform Group,Remonttiryhmä,Remonttiryhma,,http://fi.wikipedia.org/wiki/Remonttiryhm%C3%A4,,,one man party,,,,,,,,,1412,246,39
639,44,28,Nat,Nationals,Nationals,Nationals,,,,,"Only coded as ""Nationals"" because of two members participating in the 1945 general elections in the National Government alliance. The party as such doesn't exist.",,,,,,,,,,826,27
640,64,6,PL,Brussels Liberal Party,Parti Libéral,Parti Liberal,,http://en.wikipedia.org/wiki/Liberalism_in_Belgium#.28Brussels.29_Liberal_Party,,,,21424,,,,,,,,,56,46
645,27,26,PP,Popular Party,Partido Popular,Partido Popular,,http://en.wikipedia.org/wiki/People%27s_Party_%28Spain%29,,,,33610,274,1724610,,1412,3608,502,7800,502,724,36
646,44,9,VUPP,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,,http://en.wikipedia.org/wiki/Vanguard_Progressive_Unionist_Party,,,,,,,,,,,,,826,36
647,9,6,V,Liberal Party of Norway,Venstre,Venstre,,http://en.wikipedia.org/wiki/Venstre_%28Norway%29,,,,12420,,,41,1303,2906,1508,7614,,578,11
648,23,40,PUNR,Romanian National Unity Party,Partidul Unitatii Naţionale a Romanilor,Partidul Unităţii Naţionale a Românilor,,http://en.wikipedia.org/wiki/Romanian_National_Unity_Party,,,,93711,,,,,3208,,,,642,13
649,54,14,KPD,Communist Party of Germany,Kommunistische Partei Deutschlands,Kommunistische Partei Deutschlands,,http://en.wikipedia.org/wiki/German_Communist_Party,,,,41220,,,,801,,,,,276,25
650,43,19,GE,Ecology Generation,Generation écologie,Generation ecologie,,http://en.wikipedia.org/wiki/Ecology_Generation,,,,31111,,,,703,1405,611,,,250,15
651,37,6,PD,Progressive Democrats,An Pairti Daonlathach,An Páirtí Daonlathach,,http://en.wikipedia.org/wiki/Progressive_Democrats,"times, iris","Party was announced on 21 December 1985 by Desmond O'Malley, a former Fianna Fail minister of justice.
Dissolution of the PD was announced in the Iris Oifigiúil (Irish State News) on 20 November 2009.",,53420,,,,,1905,706,6367,706,372,18
652,15,12,etc,others,others,others,,,,,,,,,,,,,,,440,995
653,68,40,NEZDEM,Independent Democrats,Nezávislí demokraté,Nezavisli demokrate,,http://en.wikipedia.org/wiki/Independent_Democrats_(Czech_Republic),,,,,,,,,,,,2108,203,58
656,64,3,MCC,Citizens' Movement for Change,Mouvement des Citoyens pour le Changement,Mouvement des Citoyens pour le Changement,,http://en.wikipedia.org/wiki/Citizens%27_Movement_for_Change,,,,,,,,,,,,113,56,54
657,35,26,M,Moderate Party,Moderaterna,Moderaterna,,http://en.wikipedia.org/wiki/Moderate_Party,,,,11620,278,1752620,55,1505,3707,1605,7900,1605,752,19
658,43,26,UMP,Union for a Popular Movement,Union pour un mouvement populaire,Union pour un mouvement populaire,,http://en.wikipedia.org/wiki/Union_pour_un_Mouvement_Populaire,,,,31626,110,1250626,,706,1411,609,5887,609,250,51
659,44,6,Lib,Liberals,Liberals,Liberals,,http://en.wikipedia.org/wiki/Liberal_Party_(UK),,,,51420,,,,1605,,1104,,1104,826,44
662,55,26,LPP/LC,Latvian First Party / Latvian Way Party,Latvijas Pirmā partija / Latvijas Ceļš,Latvijas Pirmā partija / Latvijas Ceļš,,http://en.wikipedia.org/wiki/LPP/LC,,,,,191,1428424,,,,,,,428,62
664,74,2,PSL,Polish Peasants' Party,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,,http://en.wikipedia.org/wiki/Polish_People%27s_Party,,,,92811,229,1616811,,,3002,,3006,2606,616,44
665,68,14,KSC,Communist Party of Czechoslovakia,Komunistická strana Československa,Komunisticka strana Ceskoslovenska,,http://en.wikipedia.org/wiki/Communist_Party_of_Czechoslovakia,,,"{""dissolved"": ""1992-12-31""}",,,,,,,,,,203,10
669,59,16,MARTIN,Hans-Peter Martin's List,Liste Dr. Hans-Peter Martin,Liste Dr. Hans-Peter Martin,,http://en.wikipedia.org/wiki/Hans-Peter_Martin%27s_List,,,,,,1040951,,,,,,1308,40,18
670,43,40,PFN,Party of New Forces,Parti des forces nouvelles,Parti des forces nouvelles,,http://fr.wikipedia.org/wiki/Parti_des_forces_nouvelles_%28France%29,,,,,,,,709,,,,,250,28
671,26,28,PLD,Liberal Democratic Pole,Polo Liberal-Democratico,Polo Liberal-Democratico,,,,,,,,,,,,,,,380,110
672,56,12,etc,others,others,others,,,,,,,,,,,,,,,352,995
674,8,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,528,990
675,15,3,LKDP,Lithuanian Christian Democrats,Lietuvos Krikščionys Demokratai,Lietuvos krikscionys demokratai,,http://en.wikipedia.org/wiki/Lithuanian_Christian_Democrats,,,,88521,,,,,2404,,2264,2508,440,49
676,15,6,PDP,Civic Democratic Party,Pilietinės demokratijos partija,Pilietines demokratijos partija,,http://de.wikipedia.org/wiki/Pilietinės_demokratijos_partija,,,,,,,,,,,,,440,10
677,29,9,SCR,Social Credit Rally,Ralliement créditiste,Ralliement des Creditistes,,http://en.wikipedia.org/wiki/Ralliement_des_cr%C3%A9ditistes,,,,,,,,,,,,,124,11
679,27,9,CN,Nationalist Coalition,Coalición Nacionalista,Coalicion Nacionalista,,http://es.wikipedia.org/wiki/Coalici%C3%B3n_Nacionalista_-_Europa_de_los_Pueblos,,,,,,,,,,,,,724,18
681,27,27,II–SP,Internationalist Initiative – Solidarity between Peoples,Iniciativa Internacionalista – La Solidaridad entre los Pueblos,Iniciativa Internacionalista -- La Solidaridad entre los Pueblos,,http://en.wikipedia.org/wiki/Iniciativa_Internacionalista,,,,,,,,,,,,,724,73
682,37,14,SLP,Socialist Labour Party,Socialist Labour Party,Socialist Labour Party,,http://en.wikipedia.org/wiki/Socialist_Labour_Party_(Ireland),,,,,,,,,,,,,372,24
683,60,3,SKD,Slovenian Christian Democrats,Slovenski krščanski demokrati,Slovenski krscanski demokrati,,http://en.wikipedia.org/wiki/Slovene_Christian_Democrats,,,,97520,,,,,,,,2904,705,12
685,63,12,etc,others,others,others,,,,,,,,,,,,,,,620,995
686,43,14,PCF,French Communist Party,Parti communiste française,Parti communiste francais,,http://en.wikipedia.org/wiki/French_Communist_Party,,,"Since 2009 part of Front de gauche (Left Front) electoral alliance: Parti de gauche (Left Party): Gauche unitaire (Unitarian Left), Parti communiste française (French Communist Party) ",31220,102,1250220,,701,1403,601,5845,601,250,44
688,68,6,US/DEU,Freedom Union / Democratic Union,Unie svobody / Demokratická unie,Unie svobody / Democraticka Unie,,http://en.wikipedia.org/wiki/Freedom_Union_-_Democratic_Union,,,,82421,62,,,,,,1586,2105,203,26
689,44,14,SF,Sinn Fein,Sinn Féin,Sinn Fein,,http://en.wikipedia.org/wiki/Sinn_F%C3%A9in,,,,51210,,,,,,,,,826,43
692,26,14,SI,Italian Socialists,Socialisti Italiani,Socialisti Italiani,,http://en.wikipedia.org/wiki/Italian_Socialists,,,,,,,,,,,,,380,138
693,26,40,IdV,Italy of Values,Italia dei Valori,Italia dei Valori,,http://en.wikipedia.org/wiki/Italia_dei_Valori,,,,32902,176,1380902,,,,,6686,828,380,56
695,5,28,IC,Independent's Club,Mushozoku-no-kai,Mushozoku-no-kai,無所属の会,,,,,,,,,,,,,,392,35
696,74,3,PCD,Party of Christian Democrats,Partia Chrześcijańskich Demokratów,Partia Chrzescijanskich Demokratow,,http://pl.wikipedia.org/wiki/Partia_Chrze%C5%9Bcija%C5%84skich_Demokrat%C3%B3w,,,,92522,,,,,,,,,616,13
697,66,28,DPU,Democratic Party of Ukraine/Democratic Union,Demokratychna Partiya Ukrayni,Demokratychna Partiya Ukrayni,Демократична партія України,http://en.wikipedia.org/wiki/Democratic_Party_of_Ukraine,,,,98613,,,,,,,4391,,804,19
698,39,14,MSZMP,Hungarian Socialist Workers' Party,Magyar Szocialista Munkáspárt,Magyar Szocialista Munkaspart,,http://en.wikipedia.org/wiki/Hungarian_Communist_Workers%27_Party,,,,,,,,,,,,,348,10
699,26,14,S2000,Socialism 2000,Socialismo 2000,Socialismo 2000,,http://en.wikipedia.org/wiki/Socialism_2000,,,,,,,,,,,,,380,168
701,7,11,LSAP,Luxembourg Socialist Workers' Party,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei,,http://en.wikipedia.org/wiki/Luxembourg_Socialist_Workers%27_Party,,,,23320,211,1442320,136,,,902,6966,,442,18
702,9,2,Sp,Centre Party,Senterpartiet,Senterpartiet,,http://en.wikipedia.org/wiki/Centre_Party_%28Norway%29,,,,12810,,,42,1304,2904,1504,7596,,578,23
703,26,27,LibRep,Liberals / Republicans,Liberali / Repubblicani,Liberali / Repubblicani,,http://it.wikipedia.org/wiki/Elezioni_europee_del_1984_(Italia),,,,,,,,,,,,,380,18
706,60,11,ZL-SD,United List -- Social Democrats,Združena lista – Socialni demokrati,Zdruzena lista -- Socialni demokrati,,http://en.wikipedia.org/wiki/Social_Democrats_%28Slovenia%29,,,,97321,266,1705323,,,,,4365,2903,705,13
708,64,14,KPB-PCB,Communist Party,Kommunistische Partij – Parti Communiste,Kommunistische Partij -- Parti Communiste,,http://en.wikipedia.org/wiki/Communist_Party_of_Belgium,,,,,,,86,301,,101,,,56,61
709,15,3,KKSS,Christian Conservative Social Union,Krikščionių konservatorių socialinė sąjunga,Krikscioniu konservatoriu socialine sajunga,,,,,,,,,,,,,2292,,440,32
710,10,11,KE,Euroleft Coalition,Koalicija Evrolevica,Koalicija Evrolevica,Българска евролевица,,,,,80320,,,,,,,,,100,38
711,41,27,PASOK/SAP,PASOK / Coalition,PASOK / Synaspismós,PASOK / Synaspismós,,,,,,,,,,,,,,,300,32
712,26,27,LA,Anticapitalist List,Lista Anticapitalista,Lista Anticapitalista,,http://en.wikipedia.org/wiki/Anticapitalist_List,,,,,,,,,,,,,380,167
713,23,40,PRM,Greater Romania Party,Partidul România Mare,Partidul Romania Mare,,http://en.wikipedia.org/wiki/Greater_Romania_Party,,,,93712,251,1642700,,,3209,,3304,2703,642,29
715,26,26,AdC,Alliance of the Centre,Alleanza di Centro per la Libertà,Alleanza di Centro per la Liberta,,http://en.wikipedia.org/wiki/Alliance_of_the_Centre,,,,,,,,,,,,,380,173
716,29,26,CA,Canadian Alliance,Canadian Alliance,Canadian Alliance,,http://en.wikipedia.org/wiki/Canadian_Alliance,,,,62622,,,,,,,5233,,124,26
717,26,14,SD,Democratic Left. For European Socialism,Sinistra Democratica. Per il Socialismo Europeo,Sinistra Democratica. Per il Socialismo Europeo,,http://en.wikipedia.org/wiki/Democratic_Left_(Italy),,,,,,,,,,,,,380,155
720,41,11,DIKKI,Democratic Social Movement,Dimokratiko Koinoniko Kinima,Dimokratiki Kinoniki Kinema,Δημοκρατικό Κοινωνικό Κινημα,http://en.wikipedia.org/wiki/Democratic_Social_Movement,,,,34314,,,,,,409,,409,300,28
721,35,16,PP,Pirate Party,Piratpartiet,Piratpartiet,,http://en.wikipedia.org/wiki/Pirate_Party,,,,,287,1752000,,,,,,,752,33
723,64,3,CVP,Flemish Christian Peoples Party,Christelijke Volkspartij,Christelijke Volkspartij,,http://en.wikipedia.org/wiki/Flemish_Christian_Democratic_Party,,,,21521,,,,307,406,109,4883,109,56,25
725,63,11,PS,Socialist Party,Partido Socialista,Partido Socialista,,http://en.wikipedia.org/wiki/Socialist_Party_(Portugal),,,,35311,246,1620311,,,3102,1205,7704,1205,620,17
726,74,6,UD,Democratic Union,Unia Demokratyczna,Unia Demokratyczna,,http://en.wikipedia.org/wiki/Democratic_Union_%28Poland%29,,,,92410,,,,,3003,,,,616,23
729,63,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,620,990
733,9,16,P,Pensioners Party,Pensjonistpartiet,Pensjonistpartiet,,http://en.wikipedia.org/wiki/Pensioners_Party_(Norway),,,,,,,,,,,,,578,34
734,74,11,SLD/UP,Democratic Left Alliance / Labor Union,Sojusz Lewicy Demokratycznej / Unia Pracy,Sojusz Lewicy Demokratycznej / Unia Pracy,,http://en.wikipedia.org/wiki/SLD-UP,,,,92212,231,1616210,,,3001,,3102,2601,616,24
737,26,3,UdC,Union of the Centre,Unione di Centro,Unione di Centro,,http://en.wikipedia.org/wiki/Union_of_the_Centre_(current),,,The foreign party position data is assigned by the scores of Union of Christian and Centre Democrats party due to missing party policy positions for Union of the Centre Party until now. It is assigned by the party policy position of the biggest party within the coalition: Union of Christian and Centre Democrats.,,188,1380523,,,,818,6846,818,380,154
738,1,16,ESWS,Hungarian Christian Democratic Movement,Együttélés-Spolužitie-Wspólnota-Soužití,Egyutteles-Spoluzitie-Wspolnota-Souziti,,http://en.wikipedia.org/wiki/Slovak_parliamentary_election%2C_1990,,,,96952,,,,,3407,,,,703,19
741,74,27,BS,Block Senat 2001,Blok Senat 2001,Blok Senat 2001,,http://pl.wikipedia.org/wiki/Blok_Senat_2001,,"Electoral alliance formed for the 2001 upper house elections.
It had one MEP (Edmund Wittbrodt) among 2004 pre-election appointed MEPs.
Party ceased to exist in 2005.",,,,,,,,,,,616,61
742,8,11,PvdA,Labour,Partij van de Arbeid,Partij van de Arbeid,,http://en.wikipedia.org/wiki/Partij_van_de_Arbeid,,,,22320,299,1528320,76,1104,2602,1002,7140,1002,528,31
743,68,6,OF,Civic Forum,Obcanské fórum,Obcanské forum,,http://en.wikipedia.org/wiki/Civic_Forum,,,"composed of: ASD Asociace socialnich demokratu (Association of Social Democrats), ODA Obcanska demokraticka alliance (Civic Democratic Alliance) KAN Klub Neangaych Nestaniku (Policitally Involved Non-Party Members Club) HOS Hnuté Za Obcanskou Svobodu (Mo",82410,,,,,,,,,203,49
744,8,40,LN,Livable Netherlands,Leefbaar Nederland,Leefbaar Nederland,,http://en.wikipedia.org/wiki/Leefbaar_Nederland,,,,22430,,,,,,,,,528,15
747,5,26,PP,Progressive Party,Shimpotō,Shimpoto,進歩党,http://ja.wikipedia.org/wiki/%E9%80%B2%E6%AD%A9%E5%85%9A_%28%E6%97%A5%E6%9C%AC_1987-1993%29,,,,,,,,,,,,,392,11
748,64,6,ROSSEM,Radical Reformers Fighting for an Upright Society,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,,http://en.wikipedia.org/wiki/ROSSEM,,,,,,,,,,113,,,56,73
749,21,16,Fobe,People's Movement against the EU,Folkebevægelsen mod EU,Folkebevaegelsen mod EU,,http://en.wikipedia.org/wiki/People%27s_Movement_against_the_EU,,,,,73,1208954,,,,,,217,208,41
750,40,2,SVP-UDC,Swiss People's Party,Schweizerische Volkspartei – Union Démocratique du Centre,Schweizerische Volkspartei -- Union Democratique du Centre,,http://en.wikipedia.org/wiki/Swiss_People%27s_Party,his,,,43810,292,,,,3804,1705,8124,,756,19
751,33,19,AG,Australian Greens,Australian Greens,Australian Greens,,http://en.wikipedia.org/wiki/Australian_Greens,,,,,,,,,,,4739,,36,10
752,1,6,Sf,Free Forum,Slobodné fórum,Slobodné forum,,http://en.wikipedia.org/wiki/Free_Forum,,,,,,1703524,,,,,,2811,703,60
753,60,12,etc,others,others,others,,,,,,,,,,,,,,,705,995
756,8,19,GL,GreenLeft,GroenLinks,GroenLinks,,http://en.wikipedia.org/wiki/Groen_Links,,,,22110,297,1528110,,,2601,1005,7100,1005,528,10
757,27,9,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,Esquerra Republicana de Catalunya,,http://en.wikipedia.org/wiki/Republican_Left_of_Catalonia,,,,33905,270,1724905,,1406,,511,,511,724,48
759,55,6,DPS,Democratic Party Saimnieks,"Demokrātiskā partija ""Saimnieks""","Demokratiska partija ""Saimnieks""",,http://lv.wikipedia.org/wiki/Demokr%C4%81tisk%C4%81_partija_%22Saimnieks%22,,,,87411,,,,,,,,,428,38
760,26,6,MRE,European Republicans Movement,Movimento Repubblicani Europei,Movimento Repubblicani Europei,,http://en.wikipedia.org/wiki/European_Republican_Movement,,,,,,,,,,,,832,380,143
761,23,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,642,990
762,27,9,G-PE,Galeusca -- Peoples of Europe,Galeusca – Pueblos de Europa,Galeusca -- Pueblos de Europa,,http://es.wikipedia.org/wiki/Galeusca-Pueblos_de_Europa,,,,,,,,,,,,,724,32
763,18,14,SNSD,Alliance of Independent Social Democrats,Savez nezavisnih socijaldemokrata,Savez nezavisnih socijaldemokrata,Савез независних социјалдемократа,http://en.wikipedia.org/wiki/Alliance_of_Independent_Social_Democrats,,,,,,,,,,,687,,70,13
766,48,26,DUP,Democratic Unionist Party,Democratic Unionist Party,Democratic Unionist Party,,http://en.wikipedia.org/wiki/Democratic_Unionist_Party,,,,,433,,,,2007,,7368,,1002,13
768,51,26,GTE,For Europe,Gia tin Evropi,For Europe,Για την Ευρώπη,http://en.wikipedia.org/wiki/For_Europe_%28Cyprus%29,,,,,,,,,,,,,196,19
769,59,14,KPO,Communist Party of Austria,Kommunistische Partei Österreichs,Kommunistische Partei Oesterreichs,,http://en.wikipedia.org/wiki/Kommunistische_Partei_%C3%96sterreichs,,,,42220,3,1040220,,201,,1305,,,40,17
771,27,27,CEP,For the Europe of the Peoples,Coalición por la Europa de los Pueblos,Coalicion por la Europa de los Pueblos,,http://es.wikipedia.org/wiki/Coalici%C3%B3n_por_la_Europa_de_los_Pueblos,,,,,,,,,,,,,724,50
772,54,19,Grue,Alliance 90 / Greens,Bündnis 90 / Die Grünen,Bundnis 90 / Die Gruenen,,http://en.wikipedia.org/wiki/German_Green_Party,,,,41113,115,1276113,,802,1502,305,6015,304,276,39
773,44,26,Con,Conservatives,Conservatives,Conservatives,,http://en.wikipedia.org/wiki/Conservative_Party_%28UK%29,,,,51620,418,1826620,,1606,603,1101,5103,1101,826,18
774,11,3,CD,Christian Democrat Party,Christian Democrat Party,Christian Democrat Party,,http://en.wikipedia.org/wiki/Christian_Democrat_Party_(New_Zealand),,,,,,,,,,,,,554,11
777,18,6,MBO,Bosnian Muslim Organization,Muslimanska bošnjačka organizacija,Muslimanska bosnjacka organizacija,,http://de.wikipedia.org/wiki/Muslimanska_bo%C5%A1nja%C4%8Dka_organizacija,,,,79954,,,,,,,,,70,26
779,75,6,KK,Secure Home,Kindel Kodu,Kindel Kodu,,http://en.wikipedia.org/wiki/Estonian_parliamentary_election%2C_1992,,,,83220,,,,,1209,,,,233,21
